THOUSAND OAKS LIBRARY,"100,000 - 149,999",Ventura,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Southern California Library Cooperative,Ms.,Jennifer,R,Patterson,Library Services Director,1401 E. JANSS RD.,THOUSAND OAKS,91362,2134,(805) 449-2660,(805) 449-2660,http://www.tolibrary.org,56.00,"5,751","412,597",Annual Count,83.00,17.37,17.37,38.08,55.44,383,"20,377.00","$8,201,784","$5,662",$0,"$453,088","$8,660,534","$505,187",$0,$0,$0,"$505,187","$3,832,300","$2,004,985","$5,837,285","$276,487","$29,477","$305,964","$435,086","$50,485","$791,535","$2,313,911","$8,942,731","$505,187","151,272","19,706","326,723","14,587","32,453",Yes,11,Yes,36,782,"374,592","1,842","23,514","7,067","31,917",42,24,66,"757,341","503,711","9,783",8,24,110,514,"1,125","154,981","38,094","143,270","181,364","912,322","336,345","1,093,686","45,220",Annual Count,No,$0.00,$0.00,$0.00,"1,098","31,019",613,"19,356",196,196,0,"8,601","8,601",0,417,384,33,"10,755","10,290",465,117,91,26,"1,186","1,053",133,359,323,36,"5,813","5,475",338,9,9,0,"4,664","4,664",0,56,"3,553",34,"4,284",124,"23,656","Crafts, art, games, poetry, and challenges.",Yes,"21,566",Annual Count,"971,007","99,766",Annual Count,46,Sierra (Innovative)
TORRANCE PUBLIC LIBRARY,"100,000 - 149,999",Los Angeles,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Southern California Library Cooperative,Ms.,Heather,,Cousin,City Librarian,3301 TORRANCE BLVD.,TORRANCE,90503,5059,(310) 618-5950,(310) 618-5959,http://www.Library.TorranceCA.gov,21.00,"12,884","340,327",Annual Count,60.00,14.00,15.00,21.00,36.00,95,"12,220.00","$6,732,078",$0,"$24,300","$86,768","$6,843,146",$0,"$192,605","$24,300",$0,"$216,905","$2,929,933","$1,476,845","$4,406,778","$305,000","$25,323","$330,323","$211,134","$300,000","$841,457","$1,008,969","$6,257,204","$9,317","126,779","24,512","391,482","31,093","45,217",Yes,0,No,0,115,"467,907",,"170,541","6,772","1,708",11,22,33,"788,832","409,009","23,310",275,995,0,0,401,"64,199","54,744","569,204","623,948","853,031","688,147","1,476,979","13,133",Annual Count,No,$0.00,$0.00,$0.00,599,"23,334",329,"19,029",138,138,0,"4,673","4,673",0,191,191,0,"14,356","14,356",0,34,34,0,456,456,0,236,197,39,"3,849","3,224",625,0,0,0,0,0,0,23,"4,123",0,0,49,"7,363","he self-directed activities offered throughout the Torrance Public Library system were diverse, inclusive, and focused on catering to various age groups and interests. Over the past year, the Torrance Public Library offered a variety of make and take craft kits for both youth and adults. These programs were designed to help participants unleash their creativity, learn new skills, and have fun while making something unique. Additionally, our library also provided STEAM kits for teens. These kits were packed with exciting experiments and projects that focus on science, technology, engineering, art, and math, and were a great way for teens to explore their interests and develop new skills in a hands-on and engaging way.",No,"22,478",Annual Count,"279,284","10,603",Annual Count,54,Polaris (Innovative)
TRINITY COUNTY FREE LIBRARY,"0-24,999",Trinity,County Library General Fund,"County or Equivalent, entirety",Member of a Federation or Cooperative,County/Parish,NorthNet Library System,Ms.,Kacy,L.,Guill,County Librarian,351 MAIN ST.,WEAVERVILLE,96093,1226,(530) 623-1373,(530) 623-1373,http://library.trinitycounty.org,"3,222.60","2,533","21,283",Annual Count,4.00,1.00,1.00,1.55,2.55,3,532.00,"$378,325","$23,605",$0,"$4,170","$406,100",$0,$0,$0,$0,$0,"$173,043","$149,403","$322,446","$14,875",$295,"$15,170","$4,040",,"$19,210","$64,444","$406,100",$0,"13,649","1,589",,"1,723","6,830",Yes,8,Yes,8,0,"8,569",16,"116,900","26,103",0,2,23,25,"31,481","7,616",-1,76,61,28,9,0,-1,723,0,723,,723,"32,204",331,Annual Count,Yes,$0.10,$0.10,$0.10,57,931,56,847,52,52,0,663,663,0,4,4,0,184,184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,84,84,0,0,0,0,0,4,136,Crafts,Yes,"1,609",Annual Count,-1,"1,532",Annual Estimate Based on Typical Week(s),14,Other (please list)
TULARE COUNTY FREE LIBRARY,"150,000 - 499,999",Tulare,County Library with Dedicated Tax,"County or Equivalent, remainder excluding AEs of contained geographies",Member of a Federation or Cooperative,County/Parish,San Joaquin Valley Library System,Ms.,Darla,,Wegener,County Librarian,200 W. OAK AVE.,VISALIA,93291,4993,(559) 713-2720,(559) 713-2703,http://www.tularecountylibrary.org,"4,824.30","17,658","159,825",Annual Estimate Based on Typical Week(s),53.00,9.00,11.00,37.71,48.71,120,"5,900.00","$6,384,715","$203,436","$149,917","$14,414","$6,752,482",$0,"$1,173,124",$0,$0,"$1,173,124","$2,623,444","$785,887","$3,409,331","$156,282","$13,475","$169,757","$58,825","$40,840","$269,422","$2,437,821","$6,116,574","$1,500,000","80,266","13,857","193,078","8,555","28,314",Yes,40,Yes,38,135,"230,160",106,"177,642","6,161",0,42,22,64,"275,054","135,553","8,859","49,610","56,020",137,281,135,"62,564","9,326","3,213","12,539","337,618","75,103","350,157","29,955",Annual Count,No,$0.00,$0.00,$0.00,"2,037","31,033","1,074","18,353",271,271,0,"3,680","3,680",0,803,803,0,"14,673","14,673",0,89,89,0,494,494,0,281,173,108,"1,510","1,186",324,593,593,0,"10,676","10,676",0,122,"8,220",106,733,443,"11,503","These included take and make (take home) activities for all ages, with a focus on STEAM and seasonal crafts. Many branches offered these even after additional in-person/indoor programs resumed due to patron demand. Other self-directed activities included passive library scavenger hunts, book walks, social media campaigns, and reading challenges.",Yes,"15,873",Annual Count,"173,669","16,365",Annual Count,98,Horizon (SirsiDynix)
TULARE PUBLIC LIBRARY,"50,000 - 69,999",Tulare,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",San Joaquin Valley Library System,Ms.,Heidi,G,Clark,Library Manager,475 NORTH M STREET,TULARE,93274,3857,(559) 685-4505,(559) 685-4503,http://www.tularepubliclibrary.org,16.00,"2,066","82,551",Annual Count,16.00,2.00,4.00,6.75,10.75,27,"3,152.00","$1,670,010","$1,000",$0,"$7,000","$1,678,010",$0,$0,$0,$0,$0,"$491,544","$366,627","$858,171","$80,875","$4,217","$85,092","$12,547",$0,"$97,639","$631,456","$1,587,266",$0,"14,924","3,863",,"6,371","5,751",Yes,0,No,0,42,"12,164",51,"174,692","6,709",289,36,24,60,"110,801","54,508","3,895",,,849,0,,"15,849","6,001","18,457","24,458","126,650","40,307","151,108","12,904",Annual Count,Yes,$0.25,$0.25,$0.25,191,"5,295",111,"3,173",48,48,0,498,498,0,63,63,0,"2,675","2,675",0,1,1,0,11,11,0,65,65,0,"1,155","1,155",0,14,14,0,956,956,0,14,956,10,559,20,942,"Adult and child to go crafts, Guess the number in the jar, banned books quiz",Yes,"11,152",Annual Count,"62,035","9,314",Annual Estimate Based on Typical Week(s),40,Horizon (SirsiDynix)
TUOLUMNE COUNTY LIBRARY,"50,000 - 69,999",Tuolumne,County Library General Fund,"County or Equivalent, entirety",Member of a Federation or Cooperative,County/Parish,49-99 Cooperative Library System,Mr.,Eric,,Aitken,Library and Recreation Manager (Director position vacant),480 GREENLEY RD.,SONORA,95370,5956,(209) 533-5507,(209) 694-2722,http://www.tuolumnecounty.ca.gov/library,"2,217.00","5,992","105,747",Annual Count,11.00,1.68,1.68,8.21,9.90,118,"4,157.00","$1,145,091","$48,263",$0,"$42,296","$1,235,650",$0,$0,$0,$0,$0,"$519,478","$426,962","$946,440","$46,792","$8,964","$55,756","$11,930",$395,"$68,081","$221,129","$1,235,650",$0,"22,517","3,047","67,197","2,498","5,677",No,0,No,0,0,"75,372",162,"12,877","9,834",0,9,16,25,"106,131","36,224",474,"2,516","2,475",0,0,0,"20,633","7,331",-1,"7,331","126,764","27,964","134,095","7,498",Annual Count,Yes,$0.20,$0.20,$0.10,377,"6,134",318,"5,172",258,258,0,"4,151","4,151",0,60,60,0,"1,021","1,021",0,20,20,0,76,76,0,37,37,0,366,366,0,2,2,0,520,520,0,106,954,0,0,2,9,Children did art work to decorate library bulletin boards,Yes,"10,000",Annual Estimate Based on Typical Week(s),"17,881",-1,Annual Count,25,Horizon (SirsiDynix)
UPLAND PUBLIC LIBRARY,"70,000 - 99,999",San Bernardino,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Inland Library System,Mr.,Adam,,Tuckerman,Interim Director,450 N. EUCLID AVE,UPLAND,91786,4732,(909) 931-4200,(909) 931-4205,https://www.ci.upland.ca.us/library,15.00,"2,622","96,985",Annual Count,14.00,2.00,2.00,13.13,15.13,239,"9,085.00","$1,901,533","$42,851",$0,$0,"$1,944,384",$0,$0,$0,$0,$0,-1,-1,$0,"$90,701",$0,"$90,701","$65,158","$9,704","$165,563","$1,901,533","$2,067,096",$0,"30,407","5,260","73,280",917,"4,003",Yes,0,Yes,10,111,"78,321",1,"182,669","11,173","31,555",5,22,27,"153,163","100,724","2,702","5,537","6,083",539,119,"1,501","26,336","2,587","6,168","8,755","179,499","35,091","188,254","5,406",Annual Count,No,,,,389,"26,866",223,"15,014",122,122,0,"8,447","8,447",0,101,101,0,"6,567","6,567",0,54,54,0,"1,090","1,090",0,81,73,8,818,791,27,31,31,0,"9,944","9,944",0,14,"4,535",0,0,13,"1,920","Color by number seasonal sheets, make & take bookmarks, basic STEM experiments, spice of the month packet, seed library packets",Yes,"1,931",Annual Count,0,"5,347",Annual Count,4,Polaris (Innovative)
VENTURA COUNTY LIBRARY,"150,000 - 499,999",Ventura,County Library with Dedicated Tax,"County or Equivalent, remainder excluding AEs of contained geographies",Member of a Federation or Cooperative,County/Parish,Southern California Library Cooperative,Ms.,Nancy,E.,Schram,Library Director,5600 EVERGLADES ST. SUITE A,VENTURA,93003,6591,(805) 677-7150,(805) 648-2716,http://www.vencolibrary.org,"1,809.00","21,015","265,755",Annual Count,107.00,13.00,14.00,50.40,64.40,920,"4,748.00","$10,086,445","$659,688","$5,472","$402,943","$11,154,548",$0,"$112,500","$651,598",$0,"$764,098","$3,911,978","$2,235,595","$6,147,573","$627,845","$61,124","$688,969","$305,402","$131,052","$1,125,423","$2,498,071","$9,771,067","$1,550,524","160,216","22,071","314,266","11,493","31,069",Yes,755,Yes,20,558,"358,161",,"362,713","5,771",535,21,24,45,"626,526","451,766","8,533",51,498,"4,587",54,765,-1,"17,217","119,699","136,916",,"136,916","763,442","41,582",Annual Estimate Based on Typical Week(s),No,$0.00,$0.00,$0.00,"1,735","32,794","1,239","26,743",499,499,0,"14,965","14,965",0,740,740,0,"11,778","11,778",0,70,70,0,516,516,0,426,426,0,"5,535","5,535",0,0,0,0,0,0,0,35,"1,564",0,0,251,"9,060",STEAM kits,Yes,"21,324",Annual Count,"452,361","191,822",Annual Count,150,Symphony (SirsiDynix)
VICTORVILLE CITY LIBRARY,"100,000 - 149,999",San Bernardino,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Inland Library System,Mr.,NA,NA,NA,City Librarian,15011 CIRCLE DRIVE,VICTORVILLE,92395,3914,(760) 245-4222,(760) 245-4222,https://www.victorvilleca.gov/library/,74.00,"3,060","46,676",Annual Count,19.00,2.00,2.00,8.40,10.40,2,800.00,"$1,109,648","$3,000",$0,"$62,258","$1,174,906",$0,$0,$0,$0,$0,"$753,700","$11,047","$764,747","$55,446","$4,524","$59,970","$18,004",$0,"$77,974","$175,676","$1,018,397",$0,"18,280","3,617","36,197","2,140","8,149",No,0,No,0,194,"46,680",20,"774,434","99,000","9,000",9,24,33,"50,760","32,974","4,568",0,0,0,0,85,"3,553","3,923",-1,"3,923","54,313","7,476","58,236","9,000",Annual Estimate Based on Typical Week(s),No,$0.00,$0.00,$0.00,417,"14,928",349,"10,058",246,246,0,"3,950","3,950",0,103,103,0,"6,108","6,108",0,16,16,0,160,160,0,23,23,0,146,146,0,29,29,0,"4,564","4,564",0,29,"4,564",0,0,53,"1,137","Blocks and Cars, Grab and Go's",No,"4,500",Annual Estimate Based on Typical Week(s),-1,-1,,31,VERSO (Auto-Graphics)
WATSONVILLE PUBLIC LIBRARY,"25,000 - 49,999",Santa Cruz,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Pacific Library Partnership,Ms.,Alicia,,Martinez,Library Director,"275 MAIN ST., SUITE 100",WATSONVILLE,95076,4695,(831) 768-3400,(831) 768-3404,http://www.watsonvillelibrary.org,6.00,"4,409","105,744",Annual Count,28.00,8.34,8.34,12.01,20.35,16,413.00,"$3,734,649","$79,575",$0,"$120,753","$3,934,977",$0,$0,$0,$0,$0,"$1,727,922","$1,008,845","$2,736,767","$132,477","$11,820","$144,297","$96,279",$0,"$240,576","$1,262,879","$4,240,222",$0,"37,287","5,731","111,146","5,618","6,452",Yes,0,Yes,52,109,"123,377",122,"89,260","10,515",80,40,22,62,"119,485","49,942","19,104",384,830,0,438,297,"15,366","6,413","159,755","166,168","134,851","181,534","301,019","16,141",Annual Count,No,$0.00,$0.00,$0.00,807,"11,027",228,"5,097",209,196,13,"4,561","4,491",70,19,19,0,536,536,0,37,37,0,535,535,0,456,246,210,"1,581","1,081",500,86,86,0,"3,814","3,744",70,34,"1,983",18,588,7,268,"Provided interactive in-house activities (monster drawing contest, storywalks, crafts, etc.) for patrons of all ages to participate in.",Yes,"8,984",Annual Count,"47,371","73,106",Annual Count,62,Sierra (Innovative)
WHITTIER PUBLIC LIBRARY,"70,000 - 99,999",Los Angeles,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Southern California Library Cooperative,Ms.,Paymaneh,,Maghsoudi,Director of Library Services,7344 S. WASHINGTON AVE.,WHITTIER,90602,1778,(562) 567-9920,(562) 567-9940,https://www.whittierlibrary.org/,13.00,"5,397","125,338",Annual Count,69.00,9.70,10.70,22.40,33.10,85,"1,140.00","$4,772,862","$10,638","$37,883","$23,000","$4,844,383","$53,318",$0,$0,$0,"$53,318","$2,435,845","$949,343","$3,385,188","$101,165","$28,695","$129,860","$147,598","$13,338","$290,796","$754,712","$4,430,696","$53,318","88,444","9,868","258,440","13,060","7,704",Yes,35,Yes,10,60,"279,309",,"10,607","3,172","6,182",37,24,61,"162,699","98,262","2,905",4,6,118,82,-1,"39,489","6,557","39,478","46,035","202,188","85,524","248,223","71,473",Annual Count,No,$0.00,$0.00,$0.00,366,"11,298",210,"5,986",126,126,0,"3,640","3,640",0,84,84,0,"2,346","2,346",0,39,34,5,452,369,83,66,64,2,848,828,20,51,50,1,"4,012","3,997",15,157,"7,966",75,"30,467",98,"8,335","""Take and Make"" craft bags for children, teens and adults to take home, social media challenges: Lego Challenge, TBT, SRC challenges etc...",Yes,"9,606",Annual Count,"282,248",-1,Annual Count,58,Symphony (SirsiDynix)
WILLOWS PUBLIC LIBRARY,"0-24,999",Glenn,Municipal Library,"County or Equivalent, overlap",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",NorthNet Library System,Ms.,Jody,,Meza,Library Director,201 N. LASSEN ST.,WILLOWS,95988,2794,(530) 934-5156,(530) 934-5156,https://willowspubliclibrary.org/,657.00,"1,400","9,030",Annual Count,7.00,0.50,0.50,1.90,2.40,5,260.00,"$231,106","$52,000",$0,$0,"$283,106",$0,$0,$0,$0,$0,"$173,981","$16,220","$190,201","$6,330",$0,"$6,330",$630,$0,"$6,960","$43,012","$240,173",$0,"11,744","2,509","43,842",862,"1,959",Yes,19,No,0,73,"46,755",6,"221,567","26,424",0,0,23,23,"9,618","4,347",152,88,127,178,0,"1,128","5,775",858,-1,858,"15,393","6,633","16,251",-1,,No,,,,185,"1,456",180,"1,080",156,156,0,936,936,0,24,24,0,144,144,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,376,376,0,3,109,0,0,707,707,"""Storytime to Go"" kits include sheet of songs, rhymes, activities, booklist and related craft supplies",Yes,"1,076",Annual Count,"4,404",-1,,8,Koha (Equinox)
WOODLAND PUBLIC LIBRARY,"50,000 - 69,999",Yolo,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",NorthNet Library System,Ms.,Greta,C.,Galindo,Library Services Director,250 FIRST ST.,WOODLAND,95695,3411,(530) 661-5980,(530) 661-5980,http://www.cityofwoodland.org/library,8.00,"2,548","120,572",Annual Count,44.00,5.15,5.15,12.13,17.29,12,"1,005.00","$2,127,281","$53,454","$127,909","$6,705","$2,315,349",$0,$0,$0,$0,$0,"$970,337","$619,715","$1,590,052","$104,221","$5,009","$109,230","$24,446","$19,480","$153,156","$572,141","$2,315,349",$0,"34,754","3,551","85,036","3,988","5,798",No,0,No,0,11,"94,833",90,"97,853","19,500",299,2,23,25,"181,639","92,801","7,212","38,981","28,231",0,0,258,"33,584","7,347",78,"7,425","215,223","41,009","222,648",-1,Annual Count,No,,,,721,"20,691",442,"16,741",208,208,0,"5,430","5,430",0,234,234,0,"11,311","11,311",0,230,230,0,"2,821","2,821",0,49,49,0,"1,129","1,129",0,0,0,0,0,0,0,49,"2,958",0,0,96,"4,320","scavenger hunts, lego clubs, family game afternoon, ",No,"6,864",Annual Estimate Based on Typical Week(s),"61,000","28,624",Annual Estimate Based on Typical Week(s),20,Sierra (Innovative)
YOLO COUNTY LIBRARY,"150,000 - 499,999",Yolo,County Library with Dedicated Tax,"County or Equivalent, remainder excluding AEs of contained geographies",Member of a Federation or Cooperative,County/Parish,NorthNet Library System,Ms.,Diana,,Lopez,County Librarian and Chief Archivist,226 BUCKEYE ST.,WOODLAND,95695,2600,(530) 666-8005,(530) 666-8005,https://yolocountylibrary.org/,"1,023.50","13,025","452,532",Annual Count,125.00,18.34,18.34,36.22,54.56,169,"6,853.00","$9,370,490","$203,233","$12,000","$877,083","$10,462,806",$0,"$4,616,700","$1,542,835","$58,350","$6,217,885","$3,380,315","$2,029,678","$5,409,993","$321,220","$12,257","$333,477","$246,111","$22,398","$601,986","$2,493,549","$8,505,528","$1,544,378","119,732","21,441","273,467","13,572","26,967",Yes,20,Yes,145,"2,176","316,347",130,"343,309","9,095",,6,22,28,"1,294,170","574,498","53,896","9,746","11,336",96,"2,166","5,538","255,649","40,419","15,833","56,252","1,549,819","311,901","1,606,071","47,077",Annual Estimate Based on Typical Week(s),No,$0.00,$0.00,$0.00,"1,227","30,692",688,"15,952",414,363,51,"9,598","8,562","1,036",274,274,0,"6,354","6,354",0,159,159,0,"1,288","1,288",0,169,151,18,"2,152","1,843",309,211,211,0,"11,300","11,300",0,199,"11,026",0,0,148,"12,074","Take-and-makes/crafts-to-go projects, scavenger hunts, storywalks, library bingo, costume contest, drawing contests, Dial-a-Story.",No,"32,435",Annual Count,-1,"74,618",Annual Count,94,Sierra (Innovative)
YORBA LINDA PUBLIC LIBRARY,"50,000 - 69,999",Orange,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Santiago,Ms.,Carrie,A,Lixey,Director,4852 LAKEVIEW AVE.,YORBA LINDA,92886,3433,(714) 777-2466,(714) 777-2873,www.ylpl.org,20.00,"2,961","483,484",Annual Count,78.00,9.00,10.00,20.72,30.72,"1,213","7,117.00","$7,868,820","$25,596",$0,"$259,580","$8,153,996","$7,868,820",$0,$0,$0,"$7,868,820","$2,248,790","$910,666","$3,159,456","$269,377","$16,216","$285,593","$214,625","$42,852","$543,070","$2,880,904","$6,583,430","$103,253","66,608","7,676","116,610","5,249","8,742",Yes,15,Yes,21,301,"130,938",24,"23,089","11,098",732,0,24,24,"1,143,618","749,331","7,278",0,4,170,162,"6,063","183,089","14,394","115,668","130,062","1,326,707","313,151","1,456,769","16,392",Annual Estimate Based on Typical Week(s),Yes,$0.20,$0.20,$0.20,799,"54,945",466,"41,615",221,221,0,"15,071","15,071",0,245,245,0,"26,544","26,544",0,115,115,0,"3,073","3,073",0,215,215,0,"4,233","4,233",0,3,3,0,"6,024","6,024",0,70,"4,880",0,0,4,194,"Self directed activities were called ""Craft to Go Kits"" where the library supplied the materials and written instruction for patrons to make a craft at home. ",Yes,"18,929",Annual Count,"163,372","37,971",Annual Count,22,Horizon (SirsiDynix)
